"PMCID","sentence_id","top_section","CONSORT_Item","sentence_text","labels"
"PMC4213545","S316","Back matter","['0']","sr has served as a consultant or participated in advisory boards for abim  able associates  adelphi research  almirall  apt  aradigm  argenta  astrazeneca  bi (accp)  biostrategies  boomcom  britnall and nicolini  capital research  chiesi  clinical advisors  commonhealth  complete medical group  consult complete  copdforum  datamonitor  decision resources  defined health  dey  dunn group  easton associates  enterprise analysis  equinox  forest  fulcrum  gerson lehman  gsk  guidepoint  hoffman laroche  ims  informed  inspire  insyght  kol connection  leerink swan  m. pankove  mdrx financial  medacorp  medimmune  mpex  novartis  nycomed  oriel  otsuka  pearl  pennside partners  pfizer  pharma ventures  pharmaxis  pick research  prescott  price waterhouse  propagate  pulmatrix  pulmonary reviews  quadrant  reckner associates  recruiting resource  reviews and trends in copd/convergent health solutions  roche  sacoor  schering  schlesinger medical  scimed  smith research  sudler and hennessey  talecris  theravance  ubc  uptake medical  and vantage point.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC4213545","S317","Back matter","['0']","he has received lecture fees from aaaai  am col osteopathic physicians  asan medical center  ats  astrazeneca  california soc allergy  convergent health solutions for reviews and trends in copd  copdfoundation  creative educational concepts  dey  duke  france foundation  information tv  university of california-los angeles  network for continuing education  novartis  nycomed  otsuka  pfizer  sarasota mem hospital  spanish thoracic society  university of washington  university of alabama-birmingham  university of pittsburgh  university of british columbia  university of california-davis  va sioux falls.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC4213545","S318","Back matter","['0']","he has received industry-sponsored grants from astrazeneca  biomarck  centocor  glaxosmithkline  mpex  nabi  novartis  otsuka  and pfizer.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC4213545","S319","Back matter","['0']","peter m.a. calverley has given presentations at symposia sponsored by astra zeneca  boehringer  glaxosmithkline  and nycomed  and has received fees for advising astra zeneca  boehringer  glaxosmithkline  novartis  and nycomed. shawn x. sun  stavros tourkodimitris  and paul rowe are employees of forest research institute  inc. udo m. goehring and dirk bredenbröker are employees of takeda pharmaceuticals international gmbh.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC4213545","S320","Back matter","['0']","ek has served on advisory boards  speaker panels  or received travel reimbursement with astrazeneca  forest  ironwood  merck  mylan  novartis  pearl  pfizer  sanofi aventis  sunovion  targacept  and theravance; ek has also conducted multicenter clinical research trials for approximately 70 pharmaceutical companies  including forest laboratories and almirall  s.a. vm is an employee of forest laboratories  llc.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC4213545","S321","Back matter","['0']","al is an employee of almirall  s.a. cc was an employee of forest laboratories  llc at the time the study was conducted.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC4213545","S322","Back matter","['25']","this study was funded by forest laboratories llc  a subsidiary of actavis plc  and by almirall  s.a. the sponsors did not place any restriction on authors about the statements made in the final paper.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC4213545","S323","Back matter","['0']","authors’ contributions","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC4213545","S324","Back matter","['0']","ad and ek participated in the study and contributed to the analysis and interpretation of data.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC4213545","S325","Back matter","['0']","sr  vm  al  and cc contributed to the design of the study  analyses  and interpretation of data.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC4213545","S326","Back matter","['0']","all authors were involved in the creation and critical review of the manuscript and provided approval of the final manuscript.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC4213545","S327","Back matter","['0']","acknowledgements","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC4213545","S328","Back matter","['0']","the authors would like to thank the augment copd study investigators.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC4213545","S329","Back matter","['0']","editorial assistance and technical writing was provided by debika chatterjea  phd and kristen a. andersen  phd of prescott medical communications group (chicago  il  usa)  funded by forest laboratories  llc  a subsidiary of actavis plc (new york  ny  usa).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S1","Title","['0']","title","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S2","Title","['0']","anti-inflammatory treatment improves high-density lipoprotein function in rheumatoid arthritis","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S3","Abstract","['0']","abstract","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S4","Objective","['0']","objective","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S5","Objective","['1b']","patients with rheumatoid arthritis (ra) are at increased cardiovascular risk.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S6","Objective","['0']","recent studies suggest that high-density lipoprotein (hdl) may lose its protective vascular phenotype in inflammatory conditions.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S7","Objective","['0']","however  the effects of common anti-inflammatory treatments on hdl function are not yet known.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S8","Methods","['0']","methods","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S9","Methods","['0']","we compared the function of hdl in 18 patients with ra and 18 matched healthy controls.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S10","Methods","['0']","subsequently  patients were randomised to (methotrexate+infliximab (m+i) (5 mg/kg)) or methotrexate+placebo (m+p) infusions for 54 weeks.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S11","Methods","['0']","at week 54 and thereafter  all patients received infliximab therapy until completion of the trial (110 weeks)  enabling assessment of the impact of 1 year of infliximab therapy in all patients.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S12","Methods","['0']","hdl functional properties were assessed at baseline  54 weeks and 110 weeks by measuring the impact on endothelial nitric oxide (no) bioavailability and superoxide production (so)  paraoxonase activity (pon-1) and cholesterol efflux.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S13","Results","['0']","results","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S14","Results","['0']","all hdl vascular assays were impaired in patients compared with controls.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S15","Results","['0']","after 54 weeks  no in response to hdl was significantly greater in patients who received m+i compared with those who received m+p.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S16","Results","['0']","endothelial so in response to hdl was reduced in both groups  but pon-1 and cholesterol efflux remained unchanged.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S17","Results","['0']","all vascular measures improved compared with baseline after ≥1 infliximab therapy in the analysis at 110 weeks.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S18","Results","['0']","no significant trend was noted for cholesterol efflux.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S19","Conclusions","['0']","conclusions","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S20","Conclusions","['0']","hdl function can be improved with anti-inflammatory treatment in patients with ra.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S21","Conclusions","['0']","the m+i combination was superior to the m+p alone  suggesting that the tumour necrosis factor-α pathway may have a role in hdl vascular properties.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S22","Introduction","['0']","introduction","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S23","Introduction","['0']","cardiovascular (cv) disease remains the leading cause of morbidity and mortality in patients with rheumatoid arthritis (ra).1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S24","Introduction","['0']","conventional risk factors do not account fully for this  and increased levels of inflammation associated with ra may be an important determinant of cv outcomes.2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S25","Introduction","['0']","in a study of 651 patients  an elevated inflammatory state was associated with an increased cv event rate but a paradoxical reduction in circulating lipid levels.3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S26","Introduction","['0']","this suggests that the relationship between lipid levels and increased cv disease is altered in ra and may be explained  at least in part  by qualitative changes to lipoproteins as a result of the inflammatory milieu.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S27","Introduction","['0']","high-density lipoprotein (hdl) has been suggested to exert anti-atherosclerotic effects via reverse cholesterol transport and activation of protective endothelial pathways.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S28","Introduction","['2a']","in conditions such as ra however  hdl has been shown to acquire pro-inflammatory and pro-thrombotic phenotype that can promote atherogenesis and potentially increase cv risk.4 5","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S29","Introduction","['2a']","a previous study from our group demonstrated that the beneficial function of hdl can be restored after resolution of acute inflammatory stimulus  suggesting that the modification of systemic inflammation offers potential for cv risk reduction.6","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S30","Introduction","['2b']","in our current study  we examined the influence of standard (methotrexate (mtx)) and novel anti-inflammatory treatments (infliximab) on hdl function in patients with ra in a randomised controlled trial over 1 year.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S31","Introduction","['2b']","we also assessed the long-term effect of infliximab on hdl function and cv and ra risk factors.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S32","Introduction","['0']","our findings support the concept that hdl dysfunction can be improved by anti-inflammatory drugs that are widely used for ra therapy and this may confer cv benefit.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S33","Methods","['0']","methods","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S34","Study population and protocol","['0']","study population and protocol","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S35","Study population and protocol","['0']","ra population","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S36","Study population and protocol","['4a']","we studied 18 patients with early erosive ra who were required to have (i) a diagnosis of ra according to the american college of rheumatology 1987 criteria  (ii) symptoms for 6 months—3 years  (iii) a minimum of two swollen metacarpophalangeal (mcp) joints despite treatment with mtx and (iv) seropositivity for igm rheumatoid factor.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S37","Study population and protocol","['4a']","in addition  eligible patients were required to have either (i) erosion of ≥1 mcp joint as demonstrated on plain radiography or as a cortical break with irregular margins (or contour) on greyscale ultrasound in both the longitudinal and transverse scanning planes or (ii) erosions of ≥2 mcp joints (cortical breaks with irregular margins/contour on greyscale ultrasound in either the transverse or the longitudinal plane associated with a strong vascular signal in power doppler mode at the site of the cortical break).7","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S38","Study population and protocol","['5']","all patients received oral mtx for greater than or equal to at least 8 weeks  at a minimum stable dosage of 12.5 mg/week but not exceeding 17.5 mg/week.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S39","Study population and protocol","['5']","patients being treated with oral corticosteroids must have been receiving a stable dosage (10 mg prednisolone per day) for 4 weeks.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S40","Study population and protocol","['0']","study 1: case–control study","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S41","Study population and protocol","['0']","vascular properties of hdl from 18 patients with ra were compared with 18 healthy control subjects.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S42","Study population and protocol","['0']","healthy controls had no cv risk factors by history  clinical examination and laboratory tests  and were matched to patients with ra for age and gender.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S43","Study population and protocol","['0']","study 2: randomised clinical trial (double-blind phase)—secondary analysis","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S44","Study population and protocol","['11a']","all physicians  patients  nurses and other non-clinical members of the study team were blinded for the first year of the study.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S45","Study population and protocol","['10']","eighteen patients with ra were randomised into one of two treatment groups by a pharmacist who did not participate in the screening visit.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S46","Study population and protocol","['5']","eleven patients received infusions of infliximab at 5 mg/kg and seven received placebo (normal saline) infusions at weeks 0  2 and 6  and then every 8 weeks through week 46.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S47","Study population and protocol","['0']","at the end of the first year  all patients were maintained a single-blinded study for a further year.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S48","Study population and protocol","['5']","patients in the methotrexate+infliximab (m+i ) group received infliximab infusions at weeks 54  56  62 and thereafter every 8 weeks.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S49","Study population and protocol","['5']","those in the m+i group received a placebo infusion at week 56 in order to maintain blinding and received infliximab infusions every 8 weeks until the end of the study (110 weeks) (see online supplementary appendix figure 1).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S50","Study population and protocol","['0']","as a result  all patients received a minimum of 1 year of infliximab in the two phases of the study.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S51","Study population and protocol","['0']","10.1136/heartjnl-2015-308953.supp1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S52","Study population and protocol","['0']","supplementary appendix 1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S53","Study population and protocol","['5']","baseline dosages of mtx or corticosteroid were maintained during the first 18 weeks of the study.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S54","Study population and protocol","['5']","after week 18  if any patient failed to achieve a 50% reduction from baseline in the number of swollen hand and wrist joints  the weekly dose of mtx was increased by 2.5 mg once every 4 weeks until a 50% reduction from baseline in the number of swollen hand and wrist joints was achieved  until the dosage of oral mtx reached 25 mg/week or until the dose escalation was limited by toxicity.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S55","Study population and protocol","['5']","thereafter  irrespective of their response status  patients continued to receive the maximum tolerated mtx dosage until the end of the study.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S56","Study population and protocol","['0']","the study was approved by riverside research ethics committee  and all patients provided informed consent.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S57","Study population and protocol","['0']","clinical monitoring of the study was performed independently (centocor  malvern  pennsylvania  usa).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S58","Laboratory assays","['0']","laboratory assays","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S59","Laboratory assays","['0']","anthropometric and biochemical measurements","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S60","Laboratory assays","['6a']","anthropometric measurements were made and body mass index (bmi (kg/m2)) was calculated from weight and height.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC5529963","S61","Laboratory assays","['6a']","blood pressure was measured in triplicate (hem-705cp  omron)  and the average of the readings was calculated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
